time,x_true,y_true,v_true,yaw_true,nkf_x,nkf_y,nkf_v,nkf_yaw,ekf_x,ekf_y,ekf_v,ekf_yaw,ukf_x,ukf_y,ukf_v,ukf_yaw,nkf_xy_error,nkf_v_error,nkf_yaw_error,ekf_xy_error,ekf_v_error,ekf_yaw_error,ukf_xy_error,ukf_v_error,ukf_yaw_error
6.5,10.6362,10.7289,2.03785,0.77636,10.7466,11.1675,1.85915,0.892548,10.7028,11.1664,1.83687,0.905447,10.742,11.1609,1.86456,0.892079,0.45226,0.178702,0.116188,0.442504,0.200983,0.129087,0.444728,0.173287,0.115719
6.6,10.7816,10.8717,2.05202,0.809654,10.7863,11.3248,1.81918,0.922805,10.7455,11.325,1.79797,0.937161,10.7831,11.3193,1.82445,0.923251,0.453079,0.232833,0.113151,0.454664,0.25405,0.127507,0.447518,0.227568,0.113597
6.7,10.9232,11.0203,2.06219,0.824632,11.211,11.6811,2.15655,0.899054,11.1693,11.6811,2.14645,0.911342,11.2099,11.6737,2.172,0.898358,0.720729,0.0943632,0.0744223,0.70513,0.084266,0.0867101,0.713559,0.10981,0.0737264
6.8,11.0632,11.1717,2.22697,0.857325,11.2253,11.7031,1.95923,0.905775,11.1859,11.71,1.94438,0.919401,11.2265,11.7023,1.97201,0.905816,0.55552,0.267738,0.0484505,0.552087,0.282591,0.062076,0.555154,0.254956,0.048491
6.9,11.2089,11.3401,2.493,0.867568,11.2933,11.7687,1.80752,0.91986,11.2525,11.7769,1.78482,0.93441,11.2937,11.77,1.81472,0.920438,0.436763,0.68548,0.0522925,0.438934,0.70818,0.0668421,0.438159,0.678279,0.05287
7,11.3701,11.5303,2.74427,0.85314,11.1426,11.5334,1.452,0.87981,11.0962,11.5323,1.40419,0.892015,11.1381,11.5308,1.44189,0.878161,0.227586,1.29227,0.0266707,0.273896,1.34008,0.0388757,0.232063,1.30237,0.025021
7.1,11.5506,11.737,3.02484,0.881963,11.7922,12.1584,2.12511,0.872754,11.7898,12.2102,2.15118,0.887949,11.8226,12.1904,2.1697,0.874666,0.485747,0.899725,0.00920898,0.530237,0.873658,0.00598648,0.528777,0.855134,0.00729745
7.2,11.7429,11.9705,2.79047,0.875216,11.9425,12.5017,2.22224,0.932088,11.9364,12.5445,2.23924,0.948018,11.9698,12.5253,2.25832,0.934484,0.567503,0.568225,0.0568712,0.60567,0.551232,0.0728018,0.59938,0.532154,0.0592674
7.3,11.9217,12.1847,2.96675,0.885013,11.9659,12.5678,2.13384,0.924193,11.9654,12.6158,2.14888,0.939938,11.9978,12.5963,2.1693,0.926174,0.385616,0.832911,0.0391796,0.433284,0.817876,0.0549252,0.418549,0.79745,0.041161
7.4,12.1096,12.4144,3.1106,0.825155,12.1965,13.0146,2.43212,0.957618,12.1936,13.0554,2.44644,0.97243,12.2264,13.0345,2.46566,0.959095,0.606497,0.678474,0.132463,0.646499,0.664154,0.147275,0.631091,0.644931,0.13394
7.5,12.3206,12.6429,2.95916,0.864534,12.4906,13.1809,2.54406,0.894367,12.4821,13.2219,2.55302,0.906664,12.5192,13.2,2.57663,0.893412,0.564253,0.415104,0.0298332,0.601085,0.406141,0.0421303,0.591432,0.382529,0.028878
7.6,12.5126,12.868,2.80738,0.90238,12.5799,13.5455,2.70133,0.936765,12.5777,13.5845,2.71243,0.948963,12.613,13.5609,2.734,0.935651,0.680829,0.10605,0.0343845,0.719478,0.0949421,0.0465824,0.700148,0.073374,0.0332702
7.7,12.6866,13.0883,2.67818,0.899676,12.849,13.856,2.78612,0.945003,12.838,13.8941,2.79019,0.957936,12.877,13.8696,2.81397,0.944617,0.784663,0.107942,0.0453267,0.819853,0.112016,0.0582603,0.804101,0.135791,0.0449408
7.8,12.8532,13.2981,2.51114,0.93171,12.8581,14.0088,2.63304,0.983524,12.8486,14.0487,2.63237,0.998102,12.8875,14.0257,2.65734,0.984527,0.710724,0.1219,0.0518146,0.750616,0.121231,0.0663926,0.728484,0.146196,0.0528174
7.9,13.003,13.4996,2.36517,0.909367,12.8613,13.9088,2.40474,0.941117,12.8542,13.9469,2.39608,0.954576,12.894,13.9282,2.42571,0.940693,0.432977,0.0395674,0.0317505,0.471339,0.0309123,0.0452094,0.442166,0.060547,0.031326
8,13.1482,13.6863,2.13352,0.927038,13.0235,14.1485,2.43355,0.95398,13.0133,14.1856,2.42117,0.967756,13.0542,14.1669,2.45158,0.95395,0.478753,0.300035,0.0269417,0.517219,0.28765,0.0407177,0.489773,0.318064,0.0269119
8.1,13.2763,13.8569,2.21219,0.968065,13.1787,14.4792,2.57468,0.969602,13.1685,14.5182,2.56589,0.983275,13.2094,14.4973,2.59479,0.969588,0.629883,0.362488,0.00153714,0.670044,0.353694,0.01521,0.643921,0.382603,0.00152252
8.2,13.4017,14.0391,2.48597,0.969299,13.4252,14.8467,2.72792,0.978788,13.4114,14.8869,2.71884,0.992332,13.4539,14.8638,2.74771,0.978915,0.807896,0.24195,0.00948939,0.847774,0.232873,0.0230329,0.826355,0.26174,0.00961656
8.3,13.5424,14.2441,2.29811,0.93528,13.7723,15.122,2.85455,0.942435,13.751,15.1614,2.8409,0.954886,13.7976,15.1375,2.87263,0.941772,0.907452,0.556433,0.00715547,0.94073,0.54279,0.0196064,0.929105,0.574512,0.00649249
8.4,13.6788,14.4291,2.45345,0.963447,13.7,15.1972,2.62575,0.984226,13.6817,15.2331,2.60652,0.997706,13.7279,15.2136,2.63973,0.984249,0.768449,0.172306,0.0207787,0.804011,0.153075,0.034259,0.786107,0.186282,0.0208017
8.5,13.8188,14.6305,2.45813,0.993752,13.671,15.2903,2.45814,1.01352,13.6518,15.3209,2.43229,1.02795,13.698,15.3056,2.46668,1.01437,0.676166,3.68499e-06,0.0197663,0.710292,0.0258438,0.0341969,0.685848,0.00854837,0.0206193
8.6,13.9529,14.8365,2.26579,0.944849,13.7861,15.2545,2.21285,1.00504,13.7599,15.273,2.16882,1.01989,13.8078,15.2648,2.20803,1.0066,0.450053,0.0529476,0.0601875,0.477268,0.0969734,0.0750416,0.452164,0.05776,0.0617503
8.7,14.0856,15.0202,2.46086,0.930476,14.0487,15.6515,2.41491,1.00955,14.0245,15.6808,2.38256,1.02407,14.0715,15.6673,2.41824,1.0112,0.632381,0.0459469,0.0790778,0.663468,0.0782985,0.0935911,0.647268,0.0426239,0.0807227
8.8,14.2327,15.2175,2.21501,0.892609,14.0948,15.9692,2.48102,1.04615,14.071,16,2.4536,1.0611,14.117,15.9854,2.48673,1.04825,0.764282,0.266002,0.153543,0.799012,0.238587,0.168489,0.776584,0.271718,0.155644
8.9,14.3716,15.39,2.33539,0.938295,13.9883,15.9461,2.22742,1.07345,13.9638,15.9697,2.19225,1.08982,14.0084,15.9602,2.22588,1.07686,0.675447,0.10797,0.135157,0.70885,0.143139,0.151524,0.676071,0.109509,0.138566
9,14.5097,15.5783,2.1507,0.940849,14.1844,16.1444,2.38055,1.01844,14.1613,16.1659,2.35376,1.02902,14.2074,16.1553,2.38848,1.0164,0.652913,0.229851,0.0775955,0.683113,0.20306,0.0881717,0.651392,0.237784,0.0755522
9.1,14.6364,15.7521,2.06497,0.881586,14.2898,16.49,2.48314,1.04638,14.2669,16.5128,2.46013,1.05731,14.3126,16.5008,2.49254,1.04483,0.815199,0.418171,0.164793,0.845652,0.395166,0.175719,0.815716,0.42757,0.163241
9.2,14.7677,15.9115,1.77378,0.928339,14.4747,16.6757,2.46358,1.04025,14.4479,16.6964,2.43546,1.05132,14.4947,16.6855,2.46919,1.03913,0.818443,0.689795,0.111908,0.847562,0.661681,0.122982,0.820777,0.695408,0.110791
9.3,14.874,16.0535,1.7915,0.917878,14.6084,16.6739,2.46189,0.966053,14.5806,16.691,2.43449,0.973664,14.6294,16.6816,2.47169,0.96147,0.674833,0.670385,0.048175,0.701818,0.642991,0.0557858,0.674004,0.680189,0.0435919
9.4,14.9828,16.1958,1.94041,0.940135,14.5178,16.6215,2.19222,0.990619,14.4928,16.6317,2.15691,0.998635,14.5417,16.6267,2.19599,0.98588,0.630437,0.251804,0.0504844,0.655811,0.216496,0.0585006,0.61663,0.255579,0.0457451
9.5,15.0973,16.3525,1.87947,0.988116,14.6804,16.4866,1.90757,0.964853,14.6509,16.4821,1.84957,0.972451,14.7005,16.4837,1.89515,0.960117,0.437908,0.0281028,0.0232623,0.464748,0.0298971,0.0156643,0.417912,0.0156801,0.0279988
